index_name,ST_BUSHEE,st_75_,index_id,RelSPread_crsp,turnover_perc,numholdings_,aum_ETFG_,dvol,sep_ind_,top3_issuer,urgency_mean,urgency_std,aum_ind_bn,dvol_ind_bn,spread_ind_bps,num_const_00,ratio_hu,d_OwnIndex
LibertyQ Small Cap Index,0.599404292,1,LibertyQ Small Cap Index,0.006714514,134.4773678,498.4262948,14999871.29,95823.53248,0,0,0.681674214,0.524220155,0.014999871,9.58E-05,67.14513698,4.984262948,0.769018608,1
LibertyQ US Large Cap Equity Index,0.013403696,0,LibertyQ US Large Cap Equity Index,0.001789355,100.9515516,251.9043825,1355529231,5848561.063,0,0,0.698562807,0.483020917,1.355529231,0.005848561,17.89354918,2.519043825,0.69144952,1
Life + Liberty Freedom 100 Emerging Markets Index,0.722576827,1,Life + Liberty Freedom 100 Emerging Markets Index,0.006767621,193.8009415,103.972332,18069486.06,148825.3871,0,0,1.174333875,1.06715353,0.018069486,0.000148825,67.67621148,1.03972332,0.908730943,1
LifeSci Biotechnology Clinical Trials Index,0.25737653,0,LifeSci Biotechnology Clinical Trials Index,0.002244634,646.1168288,117.676,40486450.4,1041771.61,0,0,0.568259678,0.406915262,0.04048645,0.001041772,22.44634469,1.17676,0.716072734,1
LifeSci Biotechnology Products Index,0.24626902,0,LifeSci Biotechnology Products Index,0.003451015,85.10410596,46.38,26083013.3,87490.59373,0,0,0.613514473,0.401398857,0.026083013,8.75E-05,34.51014778,0.4638,0.65426143,1
Loncar China BioPharma Index,0.879490852,1,Loncar China BioPharma Index,0.006349336,275.6086509,41.99209486,11490272.91,126316.1532,0,0,0.553255064,0.257101767,0.011490273,0.000126316,63.49336034,0.419920949,0.464707481,1
Loup Frontier Tech Index,0.581632357,1,Loup Frontier Tech Index,0.002885737,279.8244937,31.23715415,15314510.56,228282.8227,0,0,0.781682369,0.529181196,0.015314511,0.000228283,28.85736689,0.312371542,0.67697727,1
MAC Global Solar Energy TR USD,0.305041685,0,MAC Global Solar Energy TR USD,0.001223999,976.7085212,27.60079051,1156938702,56279713.41,0,0,0.93279782,0.596266304,1.156938702,0.056279713,12.23999283,0.276007905,0.639223518,1
ML Equal Sector Weight USD,0.212170627,0,ML Equal Sector Weight USD,0.001788507,96.16884216,12.02016129,152270932.5,570307.8217,0,0,0.702457033,0.357126752,0.152270932,0.000570308,17.88507153,0.120201613,0.508396579,1
MSCI ACWI,0.274703564,0,All World,0.000417182,492.376134,5445.496648,12775699290,233721470.6,1,0.5,0.958824528,0.89316397,12.77569929,0.233721471,4.171818109,54.45496648,0.931519735,0
MSCI ACWI Diversified MultiFactor Index,0.385597174,0,MSCI ACWI Diversified MultiFactor Index,0.00389375,105.6391304,492.0395257,101371731.4,551142.118,0,0,0.709092739,0.373707411,0.101371731,0.000551142,38.9375008,4.920395257,0.527021911,0
MSCI ACWI IMI Index,0.285934924,0,MSCI ACWI IMI Index,0.002857886,162.0808304,1486.737052,313031490.4,2021979.592,0,1,0.880208957,0.538272519,0.31303149,0.00202198,28.57885728,14.86737052,0.611528109,0
MSCI ACWI Low Carbon Target Index,0.094549801,0,MSCI ACWI Low Carbon Target Index,0.001919582,144.6666579,1507.373,274692999,1410306.192,1,0.5,0.744823783,0.509853512,0.274692999,0.001410306,19.19581605,15.07373,0.684529043,0
MSCI ACWI Minimum Vol (USD) NR USD,0.233169536,0,MSCI ACWI Minimum Vol (USD) NR USD,0.000742774,167.2104451,449.8537549,5654274662,36528286.32,0,0,0.883750048,0.627794985,5.654274662,0.036528286,7.427742991,4.498537549,0.710376182,0
MSCI ACWI Select Agricul Prod IMI NR USD,0.317497566,0,MSCI ACWI Select Agricul Prod IMI NR USD,0.00307618,173.241989,166.7351779,25248669.61,172450.5604,0,0,0.671469961,0.387489723,0.02524867,0.000172451,30.76179758,1.667351779,0.577076781,0
MSCI ACWI Select Energy Prod IMI NR USD,0.359650636,0,MSCI ACWI Select Energy Prod IMI NR USD,0.005610305,385.6109058,219.458498,43289442.45,621240.4161,0,0,0.589653336,0.296193183,0.043289442,0.00062124,56.10305454,2.19458498,0.502317489,0
MSCI ACWI Select Gold Miners IMI NR USD,0.307655955,0,MSCI ACWI Select Gold Miners IMI NR USD,0.004733428,505.511051,47.04743083,447845320.3,8530575.71,0,0,0.744264737,0.453368957,0.44784532,0.008530576,47.33428449,0.470474308,0.609150125,0
MSCI ACWI Select Mt&MP Ex G&S IMI NR USD,0.377065697,0,MSCI ACWI Select Mt&MP Ex G&S IMI NR USD,0.003387962,344.1352609,230.173913,250533545.4,3695440.93,0,0,0.680339121,0.418411341,0.250533545,0.003695441,33.87961884,2.30173913,0.615004089,0
MSCI ACWI Select Silver Miner IMI NR USD,0.404717836,0,MSCI ACWI Select Silver Miner IMI NR USD,0.00386662,448.3058311,39.75494071,161960708,3017723.32,0,0,0.731734745,0.513860679,0.161960708,0.003017723,38.66620055,0.397549407,0.702249937,0
MSCI ACWI Sustainable Impact Index,0.406562614,0,MSCI ACWI Sustainable Impact Index,0.003495282,205.4211783,150.715415,145861732.8,1235398.569,0,1,0.763277903,0.43896566,0.145861733,0.001235399,34.95281508,1.50715415,0.575105945,0
MSCI ACWI ex USA 100% Hedged to USD Index,0.130401639,0,MSCI ACWI ex USA 100% Hedged to USD Index,0.003749404,102.232662,144.0750988,76212251.09,315304.0071,0,0,0.635507109,0.302289292,0.076212251,0.000315304,37.49403557,1.440750988,0.475666263,0
MSCI ACWI ex USA High Dividend Yield US Dollar Hedged Index,0.369039412,0,MSCI ACWI ex USA High Dividend Yield US Dollar Hedged Index,0.009517456,86.26105563,383.3212851,20960198.79,75875.13688,0,0,0.545090617,0.359221474,0.020960199,7.59E-05,95.17456478,3.833212851,0.659012397,0
MSCI ACWI ex USA US Dollar Hedged USD,0.209366949,0,MSCI ACWI ex USA US Dollar Hedged USD,0.002372634,137.870191,2207.48996,101556900.8,591675.7629,0,0,0.692712759,0.53215972,0.101556901,0.000591676,23.72634298,22.0748996,0.768225665,0
MSCI ACWI ex-US Index,0.148977691,0,MSCI ACWI ex-US Index,0.00104779,397.209026,1560.473752,2311779075,46393645.79,1,0.5,0.897775714,0.711756379,2.311779075,0.046393646,10.47790022,15.60473752,0.792799769,0
MSCI All Argentina 25/50 Index,0.677991945,0.5,MSCI All Argentina 25/50 Index,0.003532296,192.9293676,30.71541502,8767647.794,77921.19051,1,1,0.637341066,0.5240808,0.008767648,7.79E-05,35.3229581,0.30715415,0.822292534,0
MSCI All Colombia Capped NR USD,0.20549954,0,MSCI All Colombia Capped NR USD,0.004430335,318.4415186,33.50988142,18713429.65,241468.4656,0,0,0.636714814,0.431566357,0.01871343,0.000241468,44.30335485,0.335098814,0.677801658,0
MSCI All Country Asia ex Japan,0.42469892,0.5,Asia ex Japan,0.002203571,373.3456755,1323.755992,2074831864,50153140.69,1,0,0.717587476,0.553407447,2.074831864,0.050153141,22.03570528,13.23755992,0.771205554,0
MSCI All Pakistan Select 25/50 Index,0.507111455,0,MSCI All Pakistan Select 25/50 Index,0.006764129,207.9180167,34.13360324,39909801.39,352953.6284,0,0,0.766888135,0.603622898,0.039909801,0.000352954,67.64129347,0.341336032,0.787106842,0
MSCI All Peru Capped NR USD,0.379671607,0,MSCI All Peru Capped NR USD,0.006309162,219.1389081,33.05533597,103387779.1,981016.8089,0,0,0.842752024,0.796770732,0.103387779,0.000981017,63.0916167,0.33055336,0.94543912,0
MSCI All Qatar Capped Index,0.359029852,0,MSCI All Qatar Capped Index,0.00477778,125.7332494,43.02371542,82176251.17,404863.4144,0,0,0.72728335,0.561933526,0.082176251,0.000404863,47.77779539,0.430237154,0.772647314,0
MSCI All UAE Capped Index,0.301310108,0,MSCI All UAE Capped Index,0.0057457,358.7607233,44.18972332,37085418.53,421713.5604,0,0,0.672732948,0.530244732,0.037085419,0.000421714,57.45700311,0.441897233,0.78819498,0
MSCI Australia,0.298091621,0,Australia,0.002780412,811.5396312,90.52290688,639841733.6,33163331.22,1,0,0.729017847,0.600850517,0.639841734,0.033163331,27.80412193,0.905229069,0.82419178,0
MSCI Australia 100% Hedged to USD Index,0.667955293,1,MSCI Australia 100% Hedged to USD Index,0.004113414,141.8172245,6.917721519,2382731.758,15021.48355,0,0,0.482942843,0.388112607,0.002382732,1.50E-05,41.1341443,0.069177215,0.803640871,0
MSCI Austria IMI 25/50 NR USD,0.47795707,0,MSCI Austria IMI 25/50 NR USD,0.004275189,343.3934198,32.3201581,50147148.26,668924.3083,0,0,0.81510577,0.671036541,0.050147148,0.000668924,42.75188532,0.323201581,0.823250879,0
MSCI Belgium IMI 25/50 NR USD,0.586565384,1,MSCI Belgium IMI 25/50 NR USD,0.005143339,245.0762339,50.07905138,33254585.01,375248.6509,0,0,0.826517894,0.645940995,0.033254585,0.000375249,51.43338703,0.500790514,0.781520884,0
MSCI Brazil,0.530256171,0.5,Brazil,0.00218692,1949.18087,77.99859,3195379807,464452842.4,1,0,0.838801684,0.737254505,3.195379807,0.464452842,21.8692026,0.7799859,0.878937798,0
MSCI Brazil Small NR USD,0.336289642,0,MSCI Brazil Small NR USD,0.004421257,354.7987722,84.35573123,115232501.1,1865667.561,0,0,0.617667609,0.432906811,0.115232501,0.001865668,44.21257261,0.843557312,0.700873422,0
MSCI Canada,0.134741413,0,Canada,0.000472385,873.2697689,92.48207171,2248671155,76929365.58,1,0,0.936167456,0.815153858,2.248671155,0.076929366,4.723849887,0.924820717,0.870735094,0
MSCI Canada 100% Hedged to USD Index,0.469450537,0,MSCI Canada 100% Hedged to USD Index,0.003961766,101.9146216,7.383399209,26036632.61,196917.6188,0,0,0.636253785,0.339769308,0.026036633,0.000196918,39.61765756,0.073833992,0.534015382,0
MSCI Chile IMI 25-50 NR USD,0.41938713,0,MSCI Chile IMI 25-50 NR USD,0.001454759,733.8983279,35.88142292,426206413.6,12466831.84,0,0,0.821987669,0.809259173,0.426206414,0.012466832,14.54759397,0.358814229,0.98451498,0
MSCI China A International index,0.671637372,1,MSCI China A International index,0.002894721,166.2197382,474.1620553,419680025.6,2885609.074,0,0,0.637932062,0.77848911,0.419680026,0.002885609,28.94720843,4.741620553,1.220332314,0
MSCI China A International with CNH 100% Hedged to USD Index,0.995280494,1,MSCI China A International with CNH 100% Hedged to USD Index,0.001935615,103.3496584,176,1381776.215,5674.228025,0,0,0.291323007,0.223361749,0.001381776,5.67E-06,19.35615328,1.76,0.766715102,0
MSCI China All Shares Health Care 10/40 Index,0.578721216,1,MSCI China All Shares Health Care 10/40 Index,0.005447461,635.1258809,103.0890688,84055539.23,1942304.026,0,0,0.760267308,0.465090654,0.084055539,0.001942304,54.47461307,1.030890688,0.611746222,0
MSCI China All Shares Index,0.424886673,0,MSCI China All Shares Index,0.003103836,152.7588022,270.2634831,17752169.9,129439.3209,1,0,0.444560433,0.29851199,0.01775217,0.000129439,31.0383553,2.702634831,0.67147674,0
MSCI China Communication Services 10/50 Index,0.792248501,1,MSCI China Communication Services 10/50 Index,0.014984346,121.7274144,39.46963563,18562201.71,95589.84223,0,0,0.56658239,0.378970902,0.018562202,9.56E-05,149.8434564,0.394696356,0.668871657,0
MSCI China Consumer Staples 10/50 Index,0.621783053,1,MSCI China Consumer Staples 10/50 Index,0.009240832,623.4924048,54.45748988,10835875.28,224571.2267,0,0,0.458414047,0.319977843,0.010835875,0.000224571,92.40832262,0.544574899,0.698010554,0
MSCI China Health Care 10/50 Index,0.906966955,1,MSCI China Health Care 10/50 Index,0.012218929,596.1278825,84.17813765,7468778.026,160516.7784,0,0,0.477969687,0.151207093,0.007468778,0.000160517,122.1892857,0.841781377,0.316352893,0
MSCI China IMI Environment 10/40 Index,0.334521135,0,MSCI China IMI Environment 10/40 Index,0.015011571,697.9044179,42.27530364,10928816.64,576487.555,0,0,0.447964861,0.248887071,0.010928817,0.000576488,150.1157095,0.422753036,0.555595076,0
MSCI China Information Technology 10/50 Index,0.90212646,1,MSCI China Information Technology 10/50 Index,0.008641669,898.4459278,97.96761134,14766982.53,428855.4187,0,0,0.40692148,0.139012526,0.014766983,0.000428855,86.41668634,0.979676113,0.341620026,0
MSCI China NR USD,0.28528759,0,MSCI China NR USD,0.000421288,1357.792515,612.3478261,5632394763,299805561.1,0,0,0.868632759,0.725765545,5.632394763,0.299805561,4.212880179,6.123478261,0.835526334,0
MSCI China Real Estate 10/50 Index,0.71525507,1,MSCI China Real Estate 10/50 Index,0.008158126,664.6060757,51.04453441,8267300.586,164667.1182,0,0,0.357068834,0.180799463,0.008267301,0.000164667,81.5812584,0.510445344,0.506343445,0
MSCI China Small NR USD,0.557131098,1,MSCI China Small NR USD,0.007883112,315.3848558,265.1976285,46040766.51,593040.503,0,0,0.533316155,0.388248133,0.046040767,0.000593041,78.83111792,2.651976285,0.727988697,0
MSCI China Top 50 10/50 Index,0.154361453,0,MSCI China Top 50 10/50 Index,0.007646135,327.8675672,53.27530364,3547291.343,49517.20294,0,0,0.389547181,0.119383453,0.003547291,4.95E-05,76.46135216,0.532753036,0.30646725,0
MSCI China Utilities 10/50 Index,0.215178896,0,MSCI China Utilities 10/50 Index,0.013448784,120.0609716,30.19433198,1405449.558,7231.240861,0,0,0.423105243,0.117462216,0.00140545,7.23E-06,134.4878384,0.30194332,0.277619381,0
MSCI EAFE,0.133641035,0,EAFE,0.000256838,203.6228873,3961.876984,73941592243,567327182.8,1,1,0.984775931,0.74406103,73.94159224,0.567327183,2.568384188,39.61876984,0.755563786,0
MSCI EAFE 100% Hedged NR USD,0.075574781,0,MSCI EAFE 100% Hedged NR USD,0.000745759,204.2484371,655.4482515,3232310511,25516139.86,0,0,0.881482951,0.590898668,3.232310511,0.02551614,7.45758897,6.554482515,0.670346112,0
MSCI EAFE Adaptive Hedge to USD Index,0.91646214,1,MSCI EAFE Adaptive Hedge to USD Index,0.002253754,138.907911,34.35177866,6557083.511,51182.33822,0,0,0.327860283,0.181493694,0.006557084,5.12E-05,22.53754232,0.343517787,0.553570235,0
MSCI EAFE Dividend Masters Index,0.357415247,0,MSCI EAFE Dividend Masters Index,0.003526449,104.0675366,132.0793651,123749167.5,507437.5034,0,0,0.70088318,0.373048388,0.123749167,0.000507438,35.26448508,1.320793651,0.53225473,0
MSCI EAFE ESG Select Index,0.486052874,0,MSCI EAFE ESG Select Index,0.001198716,199.5739536,492.9683794,2514640958,17517889.15,0,0,0.785369382,0.582704652,2.514640958,0.017517889,11.98715622,4.929683794,0.741949794,0
MSCI EAFE Growth NR USD,0.084892994,0,MSCI EAFE Growth NR USD,0.000823788,166.3777905,499.1541502,7098859818,49086948.88,0,0,0.899288718,0.636220961,7.098859818,0.049086949,8.237884648,4.991541502,0.707471303,0
MSCI EAFE High Dividend Yield U.S. Dollar Hedged Index,0.104906144,0,MSCI EAFE High Dividend Yield U.S. Dollar Hedged Index,0.003037654,198.1440403,142.4819277,441797791.8,3190138.572,0,0,0.593775874,0.321176627,0.441797792,0.003190139,30.37653739,1.424819277,0.540905485,0
MSCI EAFE IMI - Emerging Markets IMI 150/50 Return Spread Index,0.46000152,0,MSCI EAFE IMI - Emerging Markets IMI 150/50 Return Spread Index,0.003456576,72.92178117,9.722826087,8877138.603,29564.35856,0,0,0.36224269,0.18021436,0.008877139,2.96E-05,34.56576355,0.097228261,0.497496196,0
MSCI EAFE Minimum Volatility NR USD,0.179204242,0,MSCI EAFE Minimum Volatility NR USD,0.000510591,186.4787537,298.027668,11019491068,81002114.28,0,0,0.973906067,0.699518328,11.01949107,0.081002114,5.105912437,2.98027668,0.718260571,0
MSCI EAFE NR USD,0.193955607,0,MSCI EAFE NR USD,0.000163202,918.1003935,937.0395257,50333081959,1822514907,0,0,1.066265775,0.91966632,50.33308196,1.822514907,1.632019644,9.370395257,0.862511338,0
MSCI EAFE Quality Mix Index,0.213675315,0,MSCI EAFE Quality Mix Index,0.004335974,236.3112225,694.3266932,377474419,3552729.897,0,1,0.693740981,0.449456406,0.377474419,0.00355273,43.35974364,6.943266932,0.647873512,0
MSCI EAFE Small Cap,0.143449669,0,EAFE Small Cap,0.001321504,214.3106733,2238.606734,5855368177,55757688.4,1,0,0.904870024,0.666896841,5.855368177,0.055757688,13.21504041,22.38606734,0.737008436,0
MSCI EAFE Small-Cap 100% Hedged to USD Index,0.341132627,0,MSCI EAFE Small-Cap 100% Hedged to USD Index,0.001710994,271.661643,81.46640316,47684166.97,495202.3778,0,0,0.611296886,0.349387083,0.047684167,0.000495202,17.1099409,0.814664032,0.571550568,0
MSCI EAFE Top 50 Dividend Index,0.674769701,1,MSCI EAFE Top 50 Dividend Index,0.004877358,203.2389417,57.81781377,9158198.613,96012.43263,0,0,0.555528271,0.462699796,0.009158199,9.60E-05,48.77357976,0.578178138,0.832900538,0
MSCI EAFE Value NR USD,0.117894562,0,MSCI EAFE Value NR USD,0.000747282,315.6372331,555.4466403,5646086754,67518657.7,0,0,0.869763571,0.640238042,5.646086754,0.067518658,7.472822292,5.554466403,0.736105838,0
MSCI EM 100% Hedged to USD,0.395328573,0,MSCI EM 100% Hedged to USD,0.007567412,111.1802685,1495.056225,104489372.8,469621.3924,0,0,0.784172637,0.624088178,0.104489373,0.000469621,75.67412224,14.95056225,0.795855592,0
MSCI EM Equal Weighted NR USD,0.541768974,1,MSCI EM Equal Weighted NR USD,0.003057707,145.4531179,1038.354839,11875254.39,58511.34824,0,0,0.911477095,0.903235208,0.011875254,5.85E-05,30.57706758,10.38354839,0.990957659,0
MSCI EM Extended ESG Leaders 5% Issuer Capped Net Index,0.999035066,1,MSCI EM Extended ESG Leaders 5% Issuer Capped Net Index,0.002376014,5.23139828,492.3486239,629917914.5,594484.2372,0,1,0.2904948,0.1665911,0.629917914,0.000594484,23.76013809,4.923486239,0.573473605,0
MSCI EM Minimum Volatility (USD) NR USD,0.20798174,0,MSCI EM Minimum Volatility (USD) NR USD,0.000822326,184.013219,385.5810277,4354574255,31880207.57,0,0,0.994733515,0.745428897,4.354574255,0.031880208,8.223255339,3.855810277,0.749375471,0
MSCI EM NR USD,0.390125992,0,MSCI EM NR USD,0.000237018,2429.727752,1297.667984,24292171502,2339679080,1,0,1.064651988,0.957000422,24.2921715,2.33967908,2.37018012,12.97667984,0.898885676,0
MSCI EM Small NR USD,0.183469278,0,MSCI EM Small NR USD,0.005896588,187.6153636,1313.023715,198365267.9,1594291.607,0,0,0.723973449,0.512015135,0.198365268,0.001594292,58.96587873,13.13023715,0.707229161,0
MSCI EMU 100% USD Hedged Index,0.26558938,0,MSCI EMU 100% USD Hedged Index,0.000857271,593.7088375,21.58893281,624088301.3,14048799.03,0,0,0.861984016,0.629840887,0.624088301,0.014048799,8.572705874,0.215889328,0.730687432,0
MSCI EMU IMI U.S. Dollar Hedged Index,0.568639626,1,MSCI EMU IMI U.S. Dollar Hedged Index,0.001994595,151.2589591,699.2008032,19497503.98,115020.0936,0,0,0.725190243,0.534476291,0.019497504,0.00011502,19.94594536,6.992008032,0.737015281,0
MSCI Emerg Markets Select Value Momentum Blend Index,0.205520953,0,MSCI Emerg Markets Select Value Momentum Blend Index,0.002176399,72.73032851,239.2806324,189165324.6,590728.5209,0,0,0.877321244,0.762625921,0.189165325,0.000590729,21.76399201,2.392806324,0.869266448,0
MSCI Emerging Markets,0.278060442,0,Emerging Markets,0.000241107,1347.158438,3191.565634,42239157974,1479791894,1,0.5,1.04860532,0.861497232,42.23915797,1.479791894,2.411068498,31.91565634,0.821564811,0
